*HEADING
Abaqus DataFile Version 6.14
written by meshio v5.0.2
*NODE, NSET=TIB_CART_MED_NODES 
59800095, 42.038576, -10.225067, -2.747754 
59800096, 42.153267, -9.304758, 1.786733 
59800097, 42.439690, -10.190669, 8.855285 
59800098, 42.007520, -9.956121, -2.757932 
59800099, 41.987200, -9.696724, -2.758438 
59800100, 42.491278, -10.118826, 11.794992 
59800101, 42.197058, -10.336106, 4.121536 
59800102, 42.345009, -9.884414, 8.787143 
59800103, 42.154470, -10.037627, 4.101620 
59800104, 42.112280, -9.749140, 4.081738 
59800105, 42.383650, -9.863588, 11.587460 
59800106, 42.260667, -9.577716, 8.728639 
59800107, 42.079325, -9.450312, 4.051473 
59800108, 41.809564, -11.012245, -4.997377 
59800109, 42.037135, -9.161826, 4.031591 
59800110, 41.768831, -10.733609, -4.987246 
59800111, 41.738482, -10.464569, -4.977436 
59800112, 42.175971, -9.271065, 8.660142 
59800113, 42.266081, -9.618785, 11.370321 
59800114, 41.697793, -10.195972, -4.977266 
59800115, 41.667047, -9.916939, -4.967489 
59800116, 41.502003, -12.111264, -9.804379 
59800117, 41.430695, -11.773628, -9.743413 
59800118, 41.890266, -10.230957, 6.313276 
59800119, 41.349004, -11.426395, -9.682125 
59800120, 41.847325, -9.932525, 6.283366 
59800121, 41.803987, -9.624101, 6.253424 
59800122, 41.278050, -11.088711, -9.611166 
59800123, 41.761046, -9.325669, 6.223514 
59800124, 41.727693, -9.016850, 6.193217 
59800125, 41.196359, -10.741479, -9.549878 
59800126, 41.293006, -11.270075, -7.139267 
59800127, 42.028224, -11.202055, 13.617626 
59800128, 41.251876, -10.981446, -7.129169 
59800129, 41.201113, -10.693167, -7.108722 
59800130, 41.160734, -10.414483, -7.088597 
59800131, 41.061917, -12.855779, -11.746548 
59800132, 41.119958, -10.125807, -7.068505 
59800133, 41.828340, -10.810068, 13.502768 
59800134, 40.977752, -12.508877, -11.755216 
59800135, 40.893941, -12.161928, -11.753890 
59800136, 41.633954, -10.365510, 11.065991 
59800137, 41.558184, -10.058605, 10.967158 
59800138, 40.809776, -11.815026, -11.762558 
59800139, 41.618117, -10.418524, 13.378271 
59800140, 41.482370, -9.741660, 10.878285 
59800141, 40.725611, -11.468123, -11.771226 
59800142, 41.009510, -9.177307, -0.384828 
59800143, 41.406600, -9.434755, 10.779452 
59800144, 41.000623, -9.447837, -0.373230 
59800145, 40.991338, -9.708375, -0.361665 
59800146, 41.039190, -9.008874, 1.764696 
59800147, 41.308424, -10.107090, 8.394578 
59800148, 40.982451, -9.978905, -0.350067 
59800149, 41.030700, -9.289396, 1.776327 
59800150, 40.871575, -9.390064, -2.530313 
59800151, 41.032549, -9.569475, 1.797596 
59800152, 41.275071, -9.798270, 8.364280 
59800153, 41.330830, -9.127849, 10.680619 
59800154, 40.882610, -9.909999, -2.518242 
59800155, 40.872277, -9.650206, -2.519103 
59800156, 40.973166, -10.239443, -0.338502 
59800157, 40.883311, -10.170141, -2.507033 
59800158, 41.024060, -9.849997, 1.809227 
59800159, 41.241365, -9.489498, 8.323989 
59800160, 40.884056, -10.440322, -2.505783 
59800161, 41.217645, -9.180329, 8.283342 
59800162, 41.015923, -10.130472, 1.830852 
59800163, 41.417880, -10.026584, 13.253419 
59800164, 41.183542, -8.861564, 8.243018 
59800165, 40.948024, -8.855375, 3.878537 
59800166, 40.950668, -9.155438, 3.899873 
59800167, 40.962901, -9.445112, 3.920821 
59800168, 40.965545, -9.745175, 3.942157 
59800169, 40.978175, -10.044842, 3.963138 
59800170, 40.666986, -10.666192, -4.638402 
59800171, 40.646269, -10.396803, -4.638941 
59800172, 40.636289, -10.136963, -4.629809 
59800173, 40.615572, -9.867574, -4.630348 
59800174, 40.595209, -9.598137, -4.620894 
59800175, 41.208054, -9.645032, 13.128955 
59800176, 40.469450, -11.479567, -9.130440 
59800177, 40.428585, -11.170813, -9.090427 
59800178, 40.387367, -10.862107, -9.060407 
59800179, 40.346502, -10.553353, -9.020395 
59800180, 40.295299, -10.245042, -8.990020 
59800181, 40.674638, -8.709334, 5.928813 
59800182, 40.687666, -9.018993, 5.949827 
59800183, 40.701444, -9.338596, 5.980868 
59800184, 40.714472, -9.648255, 6.001882 
59800185, 40.717867, -9.958263, 6.033245 
59800186, 40.177785, -12.209217, -11.388125 
59800187, 40.124240, -11.850993, -11.367910 
59800188, 40.241097, -10.860080, -6.693743 
59800189, 40.211101, -10.590993, -6.673940 
59800190, 40.071049, -11.492722, -11.337701 
59800191, 40.181105, -10.321905, -6.654137 
59800192, 40.151109, -10.052818, -6.634334 
59800193, 40.007475, -11.124855, -11.307171 
59800194, 40.120760, -9.783777, -6.624524 
59800195, 39.954283, -10.766584, -11.276962 
59800196, 40.695978, -10.437201, 12.770562 
59800197, 40.552669, -10.010600, 10.342069 
59800198, 40.517815, -9.681891, 10.291718 
59800199, 40.493344, -9.362777, 10.241045 
59800200, 40.598956, -10.081033, 12.692260 
59800201, 40.458887, -9.044060, 10.190727 
59800202, 40.434018, -8.714954, 10.140021 
59800203, 40.501934, -9.724865, 12.613959 
59800204, 40.612312, -10.662540, 15.236149 
59800205, 40.196897, -8.561787, 7.866233 
59800206, 40.395324, -9.379085, 12.536046 
59800207, 40.200690, -8.881787, 7.897629 
59800208, 40.204483, -9.201787, 7.929024 
59800209, 40.207922, -9.521834, 7.950426 
59800210, 40.201728, -9.842230, 7.982177 
59800211, 39.842497, -8.943138, -0.274619 
59800212, 40.298302, -9.022917, 12.457744 
59800213, 39.887555, -8.774526, 1.744277 
59800214, 40.426786, -10.380069, 15.121300 
59800215, 39.815228, -9.254428, -0.262179 
59800216, 39.729482, -9.154442, -2.280904 
59800217, 39.860285, -9.085817, 1.756717 
59800218, 39.721390, -9.444956, -2.269240 
59800219, 39.550052, -11.033930, -8.579700 
59800220, 39.777929, -9.556075, -0.239423 
59800221, 39.520365, -10.754756, -8.539943 
59800222, 39.703311, -9.735866, -2.257221 
59800223, 39.833369, -9.397060, 1.779151 
59800224, 39.695616, -10.036373, -2.245523 
59800225, 39.479942, -10.466033, -8.509857 
59800226, 39.750262, -9.857373, -0.227016 
59800227, 39.687524, -10.326887, -2.233859 
59800228, 39.806498, -9.718342, 1.791624 
59800229, 39.449902, -10.186906, -8.480094 
59800230, 39.821751, -8.620452, 3.727136 
59800231, 39.369326, -13.200213, -13.826428 
59800232, 39.723346, -10.168616, -0.204582 
59800233, 39.815956, -8.950840, 3.758920 
59800234, 39.409876, -9.908176, -8.449975 
59800235, 39.779582, -10.029585, 1.814058 
59800236, 40.250848, -10.087210, 15.006063 
59800237, 39.799821, -9.281671, 3.781065 
59800238, 39.304030, -12.762260, -13.766148 
59800239, 39.362932, -11.599209, -10.811839 
59800240, 39.506932, -9.360016, -4.263329 
59800241, 39.508074, -9.640190, -4.262047 
59800242, 39.531082, -10.209689, -4.250166 
59800243, 39.519954, -9.929912, -4.251093 
59800244, 39.532622, -10.499854, -4.248850 
59800245, 39.783685, -9.612502, 3.803210 
59800246, 39.320919, -11.270518, -10.781886 
59800247, 39.249072, -12.323864, -13.696230 
59800248, 39.777536, -9.942937, 3.825000 
59800249, 39.288539, -10.941478, -10.762282 
59800250, 39.246128, -10.602795, -10.732362 
59800251, 39.183732, -11.875872, -13.625990 
59800252, 39.214101, -10.273708, -10.702764 
59800253, 39.118789, -11.437871, -13.555717 
59800254, 40.064969, -9.804787, 14.881220 
59800255, 39.604394, -8.472554, 5.665352 
59800256, 39.599393, -8.822926, 5.697202 
59800257, 39.594038, -9.173345, 5.719058 
59800258, 39.588640, -9.513725, 5.750875 
59800259, 39.187372, -10.620158, -6.207326 
59800260, 39.583639, -9.864097, 5.782726 
59800261, 39.167362, -10.350674, -6.187878 
59800262, 39.879045, -9.512324, 14.766338 
59800263, 39.146601, -10.071246, -6.178457 
59800264, 39.126237, -9.801810, -6.169003 
59800265, 39.105874, -9.532373, -6.159548 
59800266, 39.544052, -8.411642, 9.669743 
59800267, 39.548242, -8.741633, 9.701172 
59800268, 39.552432, -9.071625, 9.732601 
59800269, 39.557020, -9.411609, 9.764063 
59800270, 39.659853, -9.960406, 12.044468 
59800271, 39.551224, -9.741997, 9.795847 
59800272, 39.614616, -9.622101, 11.994439 
59800273, 39.569334, -9.273756, 11.954370 
59800274, 39.533685, -8.925063, 11.903952 
59800275, 39.488050, -8.576765, 11.853890 
59800276, 38.707757, -12.313517, -13.136793 
59800277, 38.652932, -11.905238, -13.096756 
59800278, 38.598107, -11.496960, -13.056719 
59800279, 39.203006, -8.322311, 7.499995 
59800280, 38.553621, -11.088238, -13.007044 
59800281, 39.177680, -8.673522, 7.522561 
59800282, 38.498796, -10.679960, -12.967007 
59800283, 39.162693, -9.024290, 7.554766 
59800284, 38.595442, -11.147348, -10.206462 
59800285, 39.423969, -10.282416, 14.345787 
59800286, 38.564210, -10.838245, -10.176798 
59800287, 39.137764, -9.385494, 7.577366 
59800288, 38.627380, -10.748514, -8.018082 
59800289, 38.523389, -10.539530, -10.146746 
59800290, 38.597738, -10.479379, -7.988285 
59800291, 39.122424, -9.736309, 7.599577 
59800292, 38.492157, -10.230427, -10.117082 
59800293, 38.567698, -10.200252, -7.958521 
59800294, 38.461322, -9.931317, -10.087384 
59800295, 38.537658, -9.921125, -7.928758 
59800296, 39.327344, -9.936240, 14.267518 
59800297, 38.507618, -9.641999, -7.898994 
59800298, 39.231073, -9.590017, 14.199244 
59800299, 38.657058, -8.739689, -0.153608 
59800300, 38.706801, -8.571390, 1.715028 
59800301, 38.568212, -8.939596, -2.030718 
59800302, 39.124463, -9.244237, 14.121330 
59800303, 38.543283, -9.300800, -2.008119 
59800304, 38.602967, -9.122065, -0.129877 
59800305, 38.652312, -8.943773, 1.738726 
59800306, 38.697069, -8.425498, 3.575867 
59800307, 38.518001, -9.662050, -1.995513 
59800308, 38.558862, -9.504044, -0.106501 
59800309, 38.399390, -9.122593, -3.885068 
59800310, 38.608206, -9.325753, 1.762102 
59800311, 38.653714, -8.817422, 3.609269 
59800312, 39.028191, -8.898014, 14.053056 
59800313, 38.493073, -10.023254, -1.972913 
59800314, 38.392888, -9.453075, -3.873271 
59800315, 38.376399, -9.783954, -3.861120 
59800316, 38.619992, -9.208997, 3.632323 
59800317, 38.458158, -10.384853, -1.949959 
59800318, 38.504373, -9.876428, -0.082804 
59800319, 38.369896, -10.114436, -3.849323 
59800320, 38.553718, -9.698136, 1.785799 
59800321, 38.043391, -13.189773, -15.900937 
59800322, 38.363747, -10.444871, -3.827533 
59800323, 38.576284, -9.600969, 3.655732 
59800324, 38.459914, -10.258454, -0.069421 
59800325, 38.509259, -10.080163, 1.799182 
59800326, 38.046315, -11.636814, -12.396139 
59800327, 38.542562, -9.992544, 3.678786 
59800328, 38.535783, -8.285782, 5.392062 
59800329, 38.657221, -8.178226, 9.209691 
59800330, 38.003110, -11.278147, -12.366285 
59800331, 38.755367, -8.967794, 11.371322 
59800332, 38.770691, -9.317327, 11.412455 
59800333, 38.786059, -9.676899, 11.443629 
59800334, 38.714689, -8.259085, 11.299370 
59800335, 38.730013, -8.608618, 11.340503 
59800336, 37.907973, -12.704397, -15.788370 
59800337, 37.959507, -10.909488, -12.336465 
59800338, 38.503209, -8.697294, 5.425176 
59800339, 38.632646, -8.539382, 9.242284 
59800340, 37.925537, -10.540480, -12.316993 
59800341, 38.618057, -8.900142, 9.274522 
59800342, 38.480224, -9.098418, 5.457902 
59800343, 37.882331, -10.181813, -12.287139 
59800344, 38.081753, -9.291310, -5.684190 
59800345, 38.083691, -9.591468, -5.682842 
59800346, 38.602717, -9.250957, 9.296733 
59800347, 38.085628, -9.891625, -5.681493 
59800348, 38.087963, -10.201774, -5.680111 
59800349, 38.089901, -10.501932, -5.678763 
59800350, 38.447252, -9.499939, 5.490983 
59800351, 38.588127, -9.611717, 9.328972 
59800352, 37.772953, -12.229012, -15.675769 
59800353, 38.424664, -9.911055, 5.523741 
59800354, 37.627550, -11.744031, -15.562847 
59800355, 37.794280, -10.836865, -9.579215 
59800356, 37.774182, -10.547303, -9.539846 
59800357, 38.723204, -10.932905, 16.725134 
59800358, 37.743744, -10.258184, -9.510115 
59800359, 37.712910, -9.959074, -9.480418 
59800360, 38.519116, -9.890685, 13.555414 
59800361, 37.682472, -9.669955, -9.450688 
59800362, 38.201159, -8.143231, 7.124317 
59800363, 38.473040, -9.522356, 13.515279 
59800364, 37.492530, -11.268646, -15.450247 
59800365, 38.603251, -10.547789, 16.597475 
59800366, 38.416977, -9.154423, 13.475499 
59800367, 38.148614, -8.555535, 7.158141 
59800368, 38.370547, -8.786141, 13.425370 
59800369, 38.314485, -8.418209, 13.385590 
59800370, 38.105303, -8.957498, 7.181583 
59800371, 37.640947, -10.575546, -7.403646 
59800372, 37.629730, -10.275690, -7.384652 
59800373, 37.618558, -9.985874, -7.375619 
59800374, 37.607739, -9.696010, -7.356592 
59800375, 37.596567, -9.406194, -7.347559 
59800376, 38.473313, -10.163068, 16.470171 
59800377, 38.062346, -9.359415, 7.215019 
59800378, 37.423884, -11.168662, -11.635867 
59800379, 38.353360, -9.777952, 16.342512 
59800380, 38.019433, -9.771370, 7.238494 
59800381, 37.381518, -10.840018, -11.615908 
59800382, 37.338754, -10.501382, -11.595982 
59800383, 37.296741, -10.172691, -11.566029 
59800384, 37.263963, -9.833659, -11.546457 
59800385, 38.223421, -9.393232, 16.215208 
59800386, 37.955200, -8.020852, 10.764747 
59800387, 37.961731, -8.400757, 10.806335 
59800388, 37.967908, -8.780709, 10.837929 
59800389, 37.974439, -9.160614, 10.879517 
59800390, 37.970630, -9.540962, 10.911467 
59800391, 37.139200, -12.221634, -14.902915 
59800392, 37.763143, -8.005111, 8.760185 
59800393, 37.063918, -11.784077, -14.842281 
59800394, 37.451692, -8.547073, -0.041847 
59800395, 37.497679, -8.409410, 1.686977 
59800396, 37.376145, -8.695916, -1.769574 
59800397, 36.998622, -11.346124, -14.782001 
59800398, 37.720186, -8.407028, 8.793621 
59800399, 37.493780, -8.283766, 3.407616 
59800400, 37.334027, -9.127855, -1.746032 
59800401, 37.390750, -8.999741, -0.007536 
59800402, 37.445972, -8.851737, 1.710907 
59800403, 36.933679, -10.908124, -14.711728 
59800404, 37.677273, -8.818983, 8.817096 
59800405, 37.231051, -8.847484, -3.484821 
59800406, 37.462399, -8.725254, 3.440829 
59800407, 37.291511, -9.549803, -1.722524 
59800408, 36.858000, -10.460575, -14.651126 
59800409, 37.208109, -9.258647, -3.462056 
59800410, 37.394663, -9.304057, 1.734869 
59800411, 37.643948, -9.220551, 8.840183 
59800412, 37.329455, -9.452457, 0.016782 
59800413, 37.793034, -9.611559, 12.879327 
59800414, 37.421075, -9.177178, 3.464437 
59800415, 37.756545, -9.232842, 12.838804 
59800416, 37.184770, -9.659819, -3.439324 
59800417, 37.729999, -8.843690, 12.807887 
59800418, 37.249746, -9.981695, -1.688989 
59800419, 37.601388, -9.632459, 8.873652 
59800420, 37.693511, -8.464973, 12.767364 
59800421, 37.342956, -9.746385, 1.758799 
59800422, 37.666965, -8.075821, 12.736446 
59800423, 37.278146, -9.904777, 0.040744 
59800424, 37.388610, -8.162271, 5.091831 
59800425, 37.151490, -10.071425, -3.426198 
59800426, 37.379355, -9.619110, 3.488012 
59800427, 37.207628, -10.413635, -1.665447 
59800428, 37.821011, -10.221249, 15.803074 
59800429, 36.951712, -10.697991, -8.899661 
59800430, 36.940451, -10.388097, -8.870707 
59800431, 36.928440, -10.068257, -8.851779 
59800432, 36.916826, -9.758409, -8.832819 
59800433, 36.904815, -9.438569, -8.813891 
59800434, 37.128151, -10.472597, -3.403466 
59800435, 37.357626, -8.613752, 5.125077 
59800436, 37.291647, -10.198705, 1.782762 
59800437, 36.987467, -8.992784, -5.146584 
59800438, 37.338385, -10.070986, 3.521613 
59800439, 37.217205, -10.357445, 0.075056 
59800440, 37.743520, -9.844258, 15.733990 
59800441, 36.971818, -9.353685, -5.144327 
59800442, 37.317407, -9.075573, 5.168705 
59800443, 36.956919, -9.724532, -5.132043 
59800444, 36.787134, -10.861269, -10.894343 
59800445, 36.941623, -10.085386, -5.119792 
59800446, 37.286423, -9.527054, 5.201951 
59800447, 37.655689, -9.467710, 15.655268 
59800448, 36.745518, -10.542570, -10.864357 
59800449, 36.926724, -10.456233, -5.107508 
59800450, 36.703903, -10.223871, -10.834371 
59800451, 37.255438, -9.978534, 5.235198 
59800452, 37.578197, -9.090719, 15.586184 
59800453, 36.661934, -9.905219, -10.814378 
59800454, 36.620318, -9.586520, -10.784392 
59800455, 37.150752, -8.036263, 6.710671 
59800456, 37.490719, -8.714123, 15.517455 
59800457, 36.496933, -11.543309, -13.902782 
59800458, 37.209584, -7.862064, 10.250021 
59800459, 37.100150, -8.488488, 6.754621 
59800460, 36.452138, -11.144673, -13.873061 
59800461, 37.187747, -8.283125, 10.292806 
59800462, 36.605673, -9.103236, -6.713566 
59800463, 36.406990, -10.746085, -13.853333 
59800464, 36.599259, -9.453796, -6.721691 
59800465, 37.175542, -8.703838, 10.325243 
59800466, 36.602830, -9.803961, -6.730170 
59800467, 37.048796, -8.930769, 6.788545 
59800468, 36.362195, -10.347450, -13.823612 
59800469, 36.596769, -10.154475, -6.728301 
59800470, 37.153749, -9.134938, 10.358068 
59800471, 36.317400, -9.948815, -13.793891 
59800472, 36.589957, -10.495043, -6.736459 
59800473, 37.141898, -9.555603, 10.400499 
59800474, 36.997841, -9.383042, 6.822501 
59800475, 37.145287, -9.479212, 12.271208 
59800476, 37.117593, -9.070123, 12.230231 
59800477, 36.946885, -9.835314, 6.856457 
59800478, 37.089898, -8.661034, 12.189253 
59800479, 37.062203, -8.251945, 12.148276 
59800480, 37.034155, -7.842903, 12.097305 
59800481, 36.819399, -7.894212, 8.252692 
59800482, 36.768797, -8.346438, 8.296642 
59800483, 37.060470, -9.784129, 14.897314 
59800484, 37.013554, -9.385776, 14.867073 
59800485, 36.967036, -8.997416, 14.836866 
59800486, 36.717444, -8.788718, 8.330565 
59800487, 37.127640, -10.240721, 18.249226 
59800488, 36.115607, -10.685356, -10.150968 
59800489, 36.919767, -8.599111, 14.796631 
59800490, 36.083580, -10.356269, -10.121370 
59800491, 36.882838, -8.200363, 14.766036 
59800492, 36.051552, -10.027182, -10.091772 
59800493, 36.676474, -9.240595, 8.364166 
59800494, 36.019172, -9.698142, -10.072168 
59800495, 35.962915, -11.080895, -12.915463 
59800496, 35.987145, -9.369055, -10.042570 
59800497, 36.048154, -9.170053, -8.104432 
59800498, 35.928591, -10.711934, -12.905985 
59800499, 36.064576, -9.870081, -8.141733 
59800500, 36.051372, -9.520265, -8.122905 
59800501, 36.067794, -10.220293, -8.160207 
59800502, 36.071012, -10.570505, -8.178680 
59800503, 36.625518, -9.692867, 8.398123 
59800504, 35.803538, -12.815200, -17.924833 
59800505, 35.884679, -10.353362, -12.896119 
59800506, 35.850002, -9.984448, -12.896634 
59800507, 36.245531, -8.334472, 0.069847 
59800508, 36.288557, -8.247429, 1.658926 
59800509, 36.941760, -9.958297, 18.124383 
59800510, 36.173342, -8.442686, -1.518101 
59800511, 35.740186, -12.336807, -17.764749 
59800512, 35.806090, -9.625875, -12.886768 
59800513, 36.301272, -8.161622, 3.239077 
59800514, 35.686423, -11.848026, -17.605054 
59800515, 36.062711, -8.572374, -3.084575 
59800516, 36.187371, -8.857084, 0.104390 
59800517, 36.239632, -8.759701, 1.683088 
59800518, 36.124373, -8.944919, -1.483979 
59800519, 36.271525, -8.653118, 3.262462 
59800520, 35.622717, -11.369680, -17.454964 
59800521, 36.022580, -9.054274, -3.060868 
59800522, 36.190708, -9.271973, 1.707249 
59800523, 36.128858, -9.379744, 0.128940 
59800524, 36.232542, -9.154955, 3.296229 
59800525, 36.242982, -8.068690, 4.801692 
59800526, 35.558968, -10.881295, -17.294914 
59800527, 36.065463, -9.457587, -1.459462 
59800528, 36.392785, -7.736355, 9.667924 
59800529, 36.755483, -9.665882, 17.999507 
59800530, 35.982449, -9.536174, -3.037161 
59800531, 36.425116, -7.668957, 11.497627 
59800532, 36.444768, -8.118363, 11.549085 
59800533, 35.882489, -8.694748, -4.628610 
59800534, 36.151769, -9.783849, 1.731055 
59800535, 36.213588, -8.560139, 4.835071 
59800536, 36.454037, -8.558173, 11.600866 
59800537, 36.193206, -9.656839, 3.320002 
59800538, 36.362154, -8.187789, 9.711164 
59800539, 36.463306, -8.997983, 11.652646 
59800540, 36.472574, -9.437793, 11.704426 
59800541, 36.016494, -9.959819, -1.425340 
59800542, 36.070345, -9.902405, 0.153489 
59800543, 35.851151, -9.146276, -4.605357 
59800544, 36.184591, -9.061579, 4.868483 
59800545, 35.932686, -10.018422, -3.003105 
59800546, 36.163855, -10.158327, 3.343420 
59800547, 36.332274, -8.649167, 9.764430 
59800548, 36.102845, -10.296121, 1.755217 
59800549, 35.819460, -9.597850, -4.592098 
59800550, 36.155197, -9.553028, 4.901861 
59800551, 35.957186, -10.462495, -1.400857 
59800552, 36.012186, -10.425017, 0.188032 
59800553, 36.301644, -9.100600, 9.807670 
59800554, 35.892555, -10.500322, -2.979398 
59800555, 36.569250, -9.383505, 17.864670 
59800556, 35.788123, -10.049378, -4.568846 
59800557, 36.126200, -10.054469, 4.935273 
59800558, 36.091905, -7.959621, 6.307474 
59800559, 36.429342, -9.511743, 14.067806 
59800560, 36.271013, -9.552033, 9.850910 
59800561, 36.384557, -8.672996, 14.025404 
59800562, 36.401957, -9.092567, 14.046783 
59800563, 36.357923, -8.263765, 14.014408 
59800564, 36.330537, -7.844590, 13.993385 
59800565, 35.756785, -10.500906, -4.545593 
59800566, 36.052878, -8.451418, 6.351201 
59800567, 35.604485, -8.810760, -6.099173 
59800568, 35.591573, -9.231566, -6.086723 
59800569, 36.003512, -8.943659, 6.385290 
59800570, 35.414180, -10.769249, -11.946925 
59800571, 35.568720, -9.662808, -6.083879 
59800572, 35.380297, -10.420319, -11.947374 
59800573, 36.372988, -9.091486, 17.740150 
59800574, 35.346415, -10.071390, -11.947823 
59800575, 35.555808, -10.083615, -6.071429 
59800576, 35.322519, -9.722064, -11.948628 
59800577, 35.964132, -9.435504, 6.419024 
59800578, 35.288637, -9.373134, -11.949077 
59800579, 35.210099, -11.883913, -16.677461 
59800580, 35.533308, -10.514810, -6.058592 
59800581, 35.925105, -9.927301, 6.462751 
59800582, 35.887938, -7.822791, 7.764963 
59800583, 35.378816, -10.602002, -9.374829 
59800584, 35.145068, -11.425835, -16.587267 
59800585, 35.355185, -10.232551, -9.345718 
59800586, 35.321921, -9.863449, -9.306259 
59800587, 35.090774, -10.977305, -16.487401 
59800588, 35.288305, -9.494394, -9.276794 
59800589, 35.265027, -9.124895, -9.237690 
59800590, 35.838572, -8.315032, 7.799052 
59800591, 35.026494, -10.529172, -16.387180 
59800592, 35.789560, -8.807226, 7.843134 
59800593, 34.971802, -10.070650, -16.287347 
59800594, 35.189992, -8.881648, -7.415027 
59800595, 35.740547, -9.299419, 7.887217 
59800596, 35.185962, -9.292161, -7.422952 
59800597, 35.192316, -9.712270, -7.431200 
59800598, 35.188683, -10.132775, -7.439093 
59800599, 35.725762, -7.558904, 10.821393 
59800600, 35.184697, -10.553327, -7.456979 
59800601, 35.802227, -7.597984, 13.210394 
59800602, 35.691534, -9.791613, 7.931299 
59800603, 35.810436, -8.037936, 13.232194 
